ID,Name,Sex,Age,Height,Weight,Team,NOC,Games,Year,Season,City,Sport,Event,Medal
99996,Sara Renner,F,29,168,63,Canada,CAN,2006 Winter,2006,Winter,Torino,Cross Country Skiing,Cross Country Skiing Women's 15 km Skiathlon,NA
99996,Sara Renner,F,29,168,63,Canada,CAN,2006 Winter,2006,Winter,Torino,Cross Country Skiing,Cross Country Skiing Women's 4 x 5 kilometres Relay,NA
99996,Sara Renner,F,29,168,63,Canada,CAN,2006 Winter,2006,Winter,Torino,Cross Country Skiing,Cross Country Skiing Women's Team Sprint,Silver
99996,Sara Renner,F,33,168,63,Canada,CAN,2010 Winter,2010,Winter,Vancouver,Cross Country Skiing,Cross Country Skiing Women's Sprint,NA
99996,Sara Renner,F,33,168,63,Canada,CAN,2010 Winter,2010,Winter,Vancouver,Cross Country Skiing,Cross Country Skiing Women's 30 kilometres,NA
99996,Sara Renner,F,33,168,63,Canada,CAN,2010 Winter,2010,Winter,Vancouver,Cross Country Skiing,Cross Country Skiing Women's 15 km Skiathlon,NA
99996,Sara Renner,F,33,168,63,Canada,CAN,2010 Winter,2010,Winter,Vancouver,Cross Country Skiing,Cross Country Skiing Women's Team Sprint,NA
99997,Thomas Renner,M,24,183,86,Austria,AUT,1992 Summer,1992,Summer,Barcelona,Athletics,Athletics Men's 4 x 100 metres Relay,NA
99998,"Robert John ""Bob"" Renney",M,21,178,90,Australia,AUS,1996 Summer,1996,Summer,Atlanta,Wrestling,"Wrestling Men's Light-Heavyweight, Freestyle",NA
99999,"Alexander Grant  ""Alick"" Rennie",M,32,182,71,South Africa,RSA,1992 Summer,1992,Summer,Barcelona,Canoeing,"Canoeing Men's Kayak Singles, Slalom",NA
100000,George Haddow Rennie,M,25,NA,NA,Canada,CAN,1908 Summer,1908,Summer,London,Lacrosse,Lacrosse Men's Lacrosse,Gold
100001,Rhoda Lilian Rennie (-Wrighton),F,19,NA,NA,South Africa,RSA,1928 Summer,1928,Summer,Amsterdam,Swimming,Swimming Women's 100 metres Freestyle,NA
100001,Rhoda Lilian Rennie (-Wrighton),F,19,NA,NA,South Africa,RSA,1928 Summer,1928,Summer,Amsterdam,Swimming,Swimming Women's 400 metres Freestyle,NA
100001,Rhoda Lilian Rennie (-Wrighton),F,19,NA,NA,South Africa,RSA,1928 Summer,1928,Summer,Amsterdam,Swimming,Swimming Women's 4 x 100 metres Freestyle Relay,Bronze
100002,Samuel Aird Rennie,M,20,NA,NA,Canada,CAN,1924 Summer,1924,Summer,Paris,Boxing,Boxing Men's Flyweight,NA
100003,Diana Rennik,F,20,161,48,Estonia,EST,2006 Winter,2006,Winter,Torino,Figure Skating,Figure Skating Mixed Pairs,NA
100004,Renno,M,NA,NA,NA,Italy,ITA,1906 Summer,1906,Summer,Athina,Shooting,"Shooting Men's Military Rifle, Kneeling Or Standing, 300 metres",NA
100005,Nancy Reno,F,30,180,NA,United States-2,USA,1996 Summer,1996,Summer,Atlanta,Beach Volleyball,Beach Volleyball Women's Beach Volleyball,NA
100006,Heidi Maria Renoth (-Kraja),F,19,176,62,Germany,GER,1998 Winter,1998,Winter,Nagano,Snowboarding,Snowboarding Women's Giant Slalom,Silver
100006,Heidi Maria Renoth (-Kraja),F,23,176,62,Germany,GER,2002 Winter,2002,Winter,Salt Lake City,Snowboarding,Snowboarding Women's Parallel Giant Slalom,NA
100007,Herbert Renoth,M,22,183,79,West Germany,FRG,1984 Winter,1984,Winter,Sarajevo,Alpine Skiing,Alpine Skiing Men's Downhill,NA
100008,Els Rens,F,33,160,51,Belgium,BEL,2016 Summer,2016,Summer,Rio de Janeiro,Athletics,Athletics Women's Marathon,NA
100009,"Frdric ""Freddy"" Rens",M,23,178,70,Belgium,BEL,1960 Summer,1960,Summer,Roma,Hockey,Hockey Men's Hockey,NA
100009,"Frdric ""Freddy"" Rens",M,27,178,70,Belgium,BEL,1964 Summer,1964,Summer,Tokyo,Hockey,Hockey Men's Hockey,NA
100010,Jacques Rensburg,M,33,NA,NA,Belgium,BEL,1936 Summer,1936,Summer,Berlin,Hockey,Hockey Men's Hockey,NA
100011,Jean-Pierre Rensburg,M,27,NA,NA,Belgium,BEL,1956 Summer,1956,Summer,Melbourne,Hockey,Hockey Men's Hockey,NA
100012,Katharina Rensch (-Schirmer),F,15,159,45,East Germany,GDR,1980 Summer,1980,Summer,Moskva,Gymnastics,Gymnastics Women's Individual All-Around,NA
100012,Katharina Rensch (-Schirmer),F,15,159,45,East Germany,GDR,1980 Summer,1980,Summer,Moskva,Gymnastics,Gymnastics Women's Team All-Around,Bronze
100012,Katharina Rensch (-Schirmer),F,15,159,45,East Germany,GDR,1980 Summer,1980,Summer,Moskva,Gymnastics,Gymnastics Women's Floor Exercise,NA
100012,Katharina Rensch (-Schirmer),F,15,159,45,East Germany,GDR,1980 Summer,1980,Summer,Moskva,Gymnastics,Gymnastics Women's Horse Vault,NA
100012,Katharina Rensch (-Schirmer),F,15,159,45,East Germany,GDR,1980 Summer,1980,Summer,Moskva,Gymnastics,Gymnastics Women's Uneven Bars,NA
100012,Katharina Rensch (-Schirmer),F,15,159,45,East Germany,GDR,1980 Summer,1980,Summer,Moskva,Gymnastics,Gymnastics Women's Balance Beam,NA
100013,Ren Rensch,M,19,155,50,East Germany,GDR,1988 Summer,1988,Summer,Seoul,Rowing,Rowing Men's Coxed Pairs,Silver
100014,Roland Rensch,M,30,165,62,Germany,GER,1996 Summer,1996,Summer,Atlanta,Sailing,Sailing Men's Two Person Dinghy,NA
100015,Beate Renschler,F,17,165,47,West Germany,FRG,1976 Summer,1976,Summer,Montreal,Gymnastics,Gymnastics Women's Individual All-Around,NA
100015,Beate Renschler,F,17,165,47,West Germany,FRG,1976 Summer,1976,Summer,Montreal,Gymnastics,Gymnastics Women's Team All-Around,NA
100015,Beate Renschler,F,17,165,47,West Germany,FRG,1976 Summer,1976,Summer,Montreal,Gymnastics,Gymnastics Women's Floor Exercise,NA
100015,Beate Renschler,F,17,165,47,West Germany,FRG,1976 Summer,1976,Summer,Montreal,Gymnastics,Gymnastics Women's Horse Vault,NA
100015,Beate Renschler,F,17,165,47,West Germany,FRG,1976 Summer,1976,Summer,Montreal,Gymnastics,Gymnastics Women's Uneven Bars,NA
100015,Beate Renschler,F,17,165,47,West Germany,FRG,1976 Summer,1976,Summer,Montreal,Gymnastics,Gymnastics Women's Balance Beam,NA
100016,"Lachlan ""Lach"" Renshaw",M,21,180,70,Australia,AUS,2008 Summer,2008,Summer,Beijing,Athletics,Athletics Men's 800 metres,NA
100017,Mark Damien Renshaw,M,21,179,74,Australia,AUS,2004 Summer,2004,Summer,Athina,Cycling,Cycling Men's Points Race,NA
100018,Molly Renshaw,F,20,175,65,Great Britain,GBR,2016 Summer,2016,Summer,Rio de Janeiro,Swimming,Swimming Women's 100 metres Breaststroke,NA
100018,Molly Renshaw,F,20,175,65,Great Britain,GBR,2016 Summer,2016,Summer,Rio de Janeiro,Swimming,Swimming Women's 200 metres Breaststroke,NA
100019,Pamela Ann Renshaw,F,21,155,52,Great Britain,GBR,1972 Summer,1972,Summer,Munich,Canoeing,"Canoeing Women's Kayak Doubles, 500 metres",NA
100020,Francisco Hctor Rensonnet,M,NA,NA,87,Argentina,ARG,1952 Summer,1952,Summer,Helsinki,Weightlifting,Weightlifting Men's Middle-Heavyweight,NA
100021,Ana Patrcia Robert de Oliveira Rente,F,20,158,53,Portugal,POR,2008 Summer,2008,Summer,Beijing,Trampolining,Trampolining Women's Individual,NA
100021,Ana Patrcia Robert de Oliveira Rente,F,24,158,53,Portugal,POR,2012 Summer,2012,Summer,London,Trampolining,Trampolining Women's Individual,NA
100021,Ana Patrcia Robert de Oliveira Rente,F,28,158,53,Portugal,POR,2016 Summer,2016,Summer,Rio de Janeiro,Trampolining,Trampolining Women's Individual,NA
100022,Hella Elise Rentema (-Versfeld),F,18,167,54,Netherlands,NED,1968 Summer,1968,Summer,Mexico City,Swimming,Swimming Women's 4 x 100 metres Freestyle Relay,NA
100023,Jackeline Rentera Castillo,F,22,167,58,Colombia,COL,2008 Summer,2008,Summer,Beijing,Wrestling,"Wrestling Women's Lightweight, Freestyle",Bronze
100023,Jackeline Rentera Castillo,F,26,167,58,Colombia,COL,2012 Summer,2012,Summer,London,Wrestling,"Wrestling Women's Lightweight, Freestyle",Bronze
100023,Jackeline Rentera Castillo,F,30,167,58,Colombia,COL,2016 Summer,2016,Summer,Rio de Janeiro,Wrestling,"Wrestling Women's Lightweight, Freestyle",NA
100024,"Jakobus Willem ""Ko"" Rentmeester",M,24,183,80,Netherlands,NED,1960 Summer,1960,Summer,Roma,Rowing,Rowing Men's Double Sculls,NA
100025,Andrea Rentmeister,F,22,175,61,Austria,AUT,2000 Summer,2000,Summer,Sydney,Fencing,"Fencing Women's epee, Individual",NA
100026,Maria Rentoumi,F,22,174,69,Greece,GRE,2004 Summer,2004,Summer,Athina,Fencing,"Fencing Women's Foil, Individual",NA
100027,Franz Rentsch,M,25,196,93,Switzerland,SUI,1968 Summer,1968,Summer,Mexico City,Rowing,Rowing Men's Coxless Fours,NA
100027,Franz Rentsch,M,29,196,93,Switzerland,SUI,1972 Summer,1972,Summer,Munich,Rowing,Rowing Men's Coxed Fours,NA
100028,Efthymios Rentzias,M,20,213,115,Greece,GRE,1996 Summer,1996,Summer,Atlanta,Basketball,Basketball Men's Basketball,NA
100029,George Russell Renwick,M,22,NA,NA,Great Britain,GBR,1924 Summer,1924,Summer,Paris,Athletics,Athletics Men's 400 metres,NA
100029,George Russell Renwick,M,22,NA,NA,Great Britain,GBR,1924 Summer,1924,Summer,Paris,Athletics,Athletics Men's 4 x 400 metres Relay,Bronze
100030,Guy Philip Renwick,M,27,183,82,Great Britain-1,GBR,1964 Winter,1964,Winter,Innsbruck,Bobsleigh,Bobsleigh Men's Four,NA
100030,Guy Philip Renwick,M,31,183,82,Great Britain-1,GBR,1968 Winter,1968,Winter,Grenoble,Bobsleigh,Bobsleigh Men's Four,NA
100031,"John Philip Renwick, Jr.",M,27,NA,NA,United States,USA,1948 Summer,1948,Summer,London,Hockey,Hockey Men's Hockey,NA
100032,"Robert Peter ""Robbie"" Renwick",M,20,184,80,Great Britain,GBR,2008 Summer,2008,Summer,Beijing,Swimming,Swimming Men's 200 metres Freestyle,NA
100032,"Robert Peter ""Robbie"" Renwick",M,20,184,80,Great Britain,GBR,2008 Summer,2008,Summer,Beijing,Swimming,Swimming Men's 4 x 200 metres Freestyle Relay,NA
100032,"Robert Peter ""Robbie"" Renwick",M,24,184,80,Great Britain,GBR,2012 Summer,2012,Summer,London,Swimming,Swimming Men's 200 metres Freestyle,NA
100032,"Robert Peter ""Robbie"" Renwick",M,24,184,80,Great Britain,GBR,2012 Summer,2012,Summer,London,Swimming,Swimming Men's 400 metres Freestyle,NA
100032,"Robert Peter ""Robbie"" Renwick",M,24,184,80,Great Britain,GBR,2012 Summer,2012,Summer,London,Swimming,Swimming Men's 4 x 200 metres Freestyle Relay,NA
100032,"Robert Peter ""Robbie"" Renwick",M,28,184,80,Great Britain,GBR,2016 Summer,2016,Summer,Rio de Janeiro,Swimming,Swimming Men's 4 x 200 metres Freestyle Relay,Silver
100033,Andreas Renz,M,24,183,94,Germany,GER,2002 Winter,2002,Winter,Salt Lake City,Ice Hockey,Ice Hockey Men's Ice Hockey,NA
100033,Andreas Renz,M,28,183,94,Germany,GER,2006 Winter,2006,Winter,Torino,Ice Hockey,Ice Hockey Men's Ice Hockey,NA
100034,Dieter Renz,M,25,181,85,West Germany,FRG,1968 Summer,1968,Summer,Mexico City,Boxing,Boxing Men's Heavyweight,NA
100035,Edward Renz,M,20,178,66,United States,USA,1912 Summer,1912,Summer,Stockholm,Athletics,Athletics Men's 10 kilometres Walk,NA
100036,"William K. ""Willy"" Renz",M,20,NA,NA,United States,USA,1936 Summer,1936,Summer,Berlin,Handball,Handball Men's Handball,NA
100037,Mikail Renzhin,M,27,181,74,Israel,ISR,2006 Winter,2006,Winter,Torino,Alpine Skiing,Alpine Skiing Men's Giant Slalom,NA
100037,Mikail Renzhin,M,27,181,74,Israel,ISR,2006 Winter,2006,Winter,Torino,Alpine Skiing,Alpine Skiing Men's Slalom,NA
100037,Mikail Renzhin,M,31,181,74,Israel,ISR,2010 Winter,2010,Winter,Vancouver,Alpine Skiing,Alpine Skiing Men's Giant Slalom,NA
100037,Mikail Renzhin,M,31,181,74,Israel,ISR,2010 Winter,2010,Winter,Vancouver,Alpine Skiing,Alpine Skiing Men's Slalom,NA
100038,Carli Renzi,F,29,167,57,Australia,AUS,2012 Summer,2012,Summer,London,Judo,Judo Women's Lightweight,NA
100039,"Trijntje ""Trijnie"" Rep (-Roozendaal)",F,21,162,57,Netherlands,NED,1972 Winter,1972,Winter,Sapporo,Speed Skating,Speed Skating Women's 500 metres,NA
100039,"Trijntje ""Trijnie"" Rep (-Roozendaal)",F,21,162,57,Netherlands,NED,1972 Winter,1972,Winter,Sapporo,Speed Skating,"Speed Skating Women's 1,000 metres",NA
100040,Daniel Repacholi,M,22,202,128,Australia,AUS,2004 Summer,2004,Summer,Athina,Shooting,"Shooting Men's Air Pistol, 10 metres",NA
100040,Daniel Repacholi,M,22,202,128,Australia,AUS,2004 Summer,2004,Summer,Athina,Shooting,"Shooting Men's Free Pistol, 50 metres",NA
100040,Daniel Repacholi,M,26,202,128,Australia,AUS,2008 Summer,2008,Summer,Beijing,Shooting,"Shooting Men's Air Pistol, 10 metres",NA
100040,Daniel Repacholi,M,26,202,128,Australia,AUS,2008 Summer,2008,Summer,Beijing,Shooting,"Shooting Men's Free Pistol, 50 metres",NA
100040,Daniel Repacholi,M,30,202,128,Australia,AUS,2012 Summer,2012,Summer,London,Shooting,"Shooting Men's Air Pistol, 10 metres",NA
100040,Daniel Repacholi,M,30,202,128,Australia,AUS,2012 Summer,2012,Summer,London,Shooting,"Shooting Men's Free Pistol, 50 metres",NA
100040,Daniel Repacholi,M,34,202,128,Australia,AUS,2016 Summer,2016,Summer,Rio de Janeiro,Shooting,"Shooting Men's Air Pistol, 10 metres",NA
100040,Daniel Repacholi,M,34,202,128,Australia,AUS,2016 Summer,2016,Summer,Rio de Janeiro,Shooting,"Shooting Men's Free Pistol, 50 metres",NA
100041,Jean-Marie Repaire,M,36,180,75,Monaco,MON,1984 Summer,1984,Summer,Los Angeles,Shooting,Shooting Mixed Trap,NA
100042,Jn Repk,M,24,194,87,Czechoslovakia,TCH,1980 Summer,1980,Summer,Moskva,Volleyball,Volleyball Men's Volleyball,NA
100043,Federico Reparaz Linazasoro,M,20,NA,NA,Spain,ESP,1920 Summer,1920,Summer,Antwerpen,Athletics,Athletics Men's 200 metres,NA
100043,Federico Reparaz Linazasoro,M,20,NA,NA,Spain,ESP,1920 Summer,1920,Summer,Antwerpen,Athletics,Athletics Men's 4 x 100 metres Relay,NA
100044,Srebrenko Repi,M,25,179,75,Yugoslavia,YUG,1980 Summer,1980,Summer,Moskva,Football,Football Men's Football,NA
100045,Jozef Repk,M,22,190,72,Slovakia,SVK,2008 Summer,2008,Summer,Beijing,Athletics,Athletics Men's 800 metres,NA
100045,Jozef Repk,M,30,190,72,Slovakia,SVK,2016 Summer,2016,Summer,Rio de Janeiro,Athletics,Athletics Men's 800 metres,NA
100046,Roline Virginie Repelaer van Driel,F,24,189,84,Netherlands,NED,2008 Summer,2008,Summer,Beijing,Rowing,Rowing Women's Coxed Eights,Silver
100046,Roline Virginie Repelaer van Driel,F,27,189,84,Netherlands,NED,2012 Summer,2012,Summer,London,Rowing,Rowing Women's Coxed Eights,Bronze
100047,Polina Viktorovna Repina,F,26,170,50,Kazakhstan,KAZ,2016 Summer,2016,Summer,Rio de Janeiro,Athletics,Athletics Women's 20 kilometres Walk,NA
100048,Francesc Repiso Romero,M,40,183,83,Andorra,AND,2004 Summer,2004,Summer,Athina,Shooting,Shooting Men's Trap,NA
100049,Chamara Repiyallage,M,24,160,73,Sri Lanka,SRI,2016 Summer,2016,Summer,Rio de Janeiro,Judo,Judo Men's Lightweight,NA
100050,Attila Repka,M,20,172,75,Hungary,HUN,1988 Summer,1988,Summer,Seoul,Wrestling,"Wrestling Men's Lightweight, Greco-Roman",NA
100050,Attila Repka,M,24,172,75,Hungary,HUN,1992 Summer,1992,Summer,Barcelona,Wrestling,"Wrestling Men's Lightweight, Greco-Roman",Gold
100050,Attila Repka,M,28,172,75,Hungary,HUN,1996 Summer,1996,Summer,Atlanta,Wrestling,"Wrestling Men's Lightweight, Greco-Roman",NA
100051,Frantiek Repka,M,22,174,64,Czechoslovakia,TCH,1988 Winter,1988,Winter,Calgary,Nordic Combined,Nordic Combined Men's Individual,NA
100052,Boris Vadimovich Repnin,M,25,NA,NA,Soviet Union,URS,1988 Winter,1988,Winter,Calgary,Speed Skating,"Speed Skating Men's 1,000 metres",NA
100053,Veikko Juhani Repo,M,24,172,68,Finland,FIN,1972 Winter,1972,Winter,Sapporo,Cross Country Skiing,Cross Country Skiing Men's 15 kilometres,NA
100053,Veikko Juhani Repo,M,24,172,68,Finland,FIN,1972 Winter,1972,Winter,Sapporo,Cross Country Skiing,Cross Country Skiing Men's 4 x 10 kilometres Relay,NA
100053,Veikko Juhani Repo,M,28,172,68,Finland,FIN,1976 Winter,1976,Winter,Innsbruck,Cross Country Skiing,Cross Country Skiing Men's 30 kilometres,NA
100053,Veikko Juhani Repo,M,28,172,68,Finland,FIN,1976 Winter,1976,Winter,Innsbruck,Cross Country Skiing,Cross Country Skiing Men's 50 kilometres,NA
100054,Pentti Repo,M,29,184,88,Finland,FIN,1960 Summer,1960,Summer,Roma,Athletics,Athletics Men's Discus Throw,NA
100054,Pentti Repo,M,33,184,88,Finland,FIN,1964 Summer,1964,Summer,Tokyo,Athletics,Athletics Men's Discus Throw,NA
100055,Sami Matti Repo,M,22,177,70,Finland,FIN,1994 Winter,1994,Winter,Lillehammer,Cross Country Skiing,Cross Country Skiing Men's 50 kilometres,NA
100055,Sami Matti Repo,M,26,177,70,Finland,FIN,1998 Winter,1998,Winter,Nagano,Cross Country Skiing,Cross Country Skiing Men's 10 kilometres,NA
100055,Sami Matti Repo,M,26,177,70,Finland,FIN,1998 Winter,1998,Winter,Nagano,Cross Country Skiing,Cross Country Skiing Men's 30 kilometres,NA
100055,Sami Matti Repo,M,26,177,70,Finland,FIN,1998 Winter,1998,Winter,Nagano,Cross Country Skiing,Cross Country Skiing Men's 10/15 kilometres Pursuit,NA
100055,Sami Matti Repo,M,26,177,70,Finland,FIN,1998 Winter,1998,Winter,Nagano,Cross Country Skiing,Cross Country Skiing Men's 4 x 10 kilometres Relay,Bronze
100055,Sami Matti Repo,M,30,177,70,Finland,FIN,2002 Winter,2002,Winter,Salt Lake City,Cross Country Skiing,Cross Country Skiing Men's Sprint,NA
100055,Sami Matti Repo,M,30,177,70,Finland,FIN,2002 Winter,2002,Winter,Salt Lake City,Cross Country Skiing,Cross Country Skiing Men's 30 kilometres,NA
100055,Sami Matti Repo,M,30,177,70,Finland,FIN,2002 Winter,2002,Winter,Salt Lake City,Cross Country Skiing,Cross Country Skiing Men's 10/10 kilometres Pursuit,NA
100055,Sami Matti Repo,M,30,177,70,Finland,FIN,2002 Winter,2002,Winter,Salt Lake City,Cross Country Skiing,Cross Country Skiing Men's 4 x 10 kilometres Relay,NA
100056,Seppo Hannu Antero Repo,M,24,178,77.5,Finland,FIN,1972 Winter,1972,Winter,Sapporo,Ice Hockey,Ice Hockey Men's Ice Hockey,NA
100057,Marja Anneli Repola (-Risku),F,25,164,57,Finland,FIN,1980 Winter,1980,Winter,Lake Placid,Speed Skating,Speed Skating Women's 500 metres,NA
100057,Marja Anneli Repola (-Risku),F,25,164,57,Finland,FIN,1980 Winter,1980,Winter,Lake Placid,Speed Skating,"Speed Skating Women's 1,000 metres",NA
100057,Marja Anneli Repola (-Risku),F,25,164,57,Finland,FIN,1980 Winter,1980,Winter,Lake Placid,Speed Skating,"Speed Skating Women's 1,500 metres",NA
100057,Marja Anneli Repola (-Risku),F,25,164,57,Finland,FIN,1980 Winter,1980,Winter,Lake Placid,Speed Skating,"Speed Skating Women's 3,000 metres",NA
100058,Georgios Reppas,M,25,189,88,Greece,GRE,2000 Summer,2000,Summer,Sydney,Water Polo,Water Polo Men's Water Polo,NA
100058,Georgios Reppas,M,29,189,88,Greece,GRE,2004 Summer,2004,Summer,Athina,Water Polo,Water Polo Men's Water Polo,NA
100058,Georgios Reppas,M,33,189,88,Greece,GRE,2008 Summer,2008,Summer,Beijing,Water Polo,Water Polo Men's Water Polo,NA
100059,Vasileios Reppas,M,19,180,88,Greece,GRE,2008 Summer,2008,Summer,Beijing,Cycling,Cycling Men's Sprint,NA
100059,Vasileios Reppas,M,19,180,88,Greece,GRE,2008 Summer,2008,Summer,Beijing,Cycling,Cycling Men's Team Sprint,NA
100060,Francis Reppelin,M,18,171,62,France,FRA,1988 Winter,1988,Winter,Calgary,Nordic Combined,Nordic Combined Men's Individual,NA
100060,Francis Reppelin,M,22,171,62,France,FRA,1992 Winter,1992,Winter,Albertville,Nordic Combined,Nordic Combined Men's Team,NA
100060,Francis Reppelin,M,22,171,62,France,FRA,1992 Winter,1992,Winter,Albertville,Nordic Combined,Nordic Combined Men's Individual,NA
100061,Wojciech Jzef Repsz,M,26,189,87,Poland,POL,1972 Summer,1972,Summer,Munich,Rowing,Rowing Men's Coxed Pairs,NA
100062,Bernardo Repuyan,M,36,170,73,Philippines,PHI,1964 Summer,1964,Summer,Tokyo,Judo,Judo Men's Middleweight,NA
100063,Renato Repuyan,M,27,170,62,Philippines,PHI,1972 Summer,1972,Summer,Munich,Judo,Judo Men's Lightweight,NA
100064,Vladimir Georgiyevich Repyev,M,24,193,92,Soviet Union,URS,1980 Summer,1980,Summer,Moskva,Handball,Handball Men's Handball,Silver
100065,Severino Requejo Pato,M,30,182,80,Spain,ESP,1972 Summer,1972,Summer,Munich,Shooting,"Shooting Mixed Free Pistol, 50 metres",NA
100066,Yurema Requena Jurez,F,25,167,50,Spain,ESP,2008 Summer,2008,Summer,Beijing,Swimming,Swimming Women's 10 kilometres Open Water,NA
100067,Maurice Requill,M,NA,NA,NA,Belgium,BEL,1920 Summer,1920,Summer,Antwerpen,Rowing,Rowing Men's Coxed Eights,NA
100068,Pavel ebek,M,24,191,84,Czechoslovakia,TCH,1976 Summer,1976,Summer,Montreal,Volleyball,Volleyball Men's Volleyball,NA
100068,Pavel ebek,M,28,191,84,Czechoslovakia,TCH,1980 Summer,1980,Summer,Moskva,Volleyball,Volleyball Men's Volleyball,NA
100069,Eduardo Rergis Pacheco,M,20,182,83,Mexico,MEX,1976 Summer,1976,Summer,Montreal,Football,Football Men's Football,NA
100070,Roger Rrolle,M,27,173,64,France,FRA,1936 Summer,1936,Summer,Berlin,Athletics,"Athletics Men's 3,000 metres Steeplechase",NA
100071,Bla Rerrich,M,30,NA,NA,Hungary,HUN,1948 Summer,1948,Summer,London,Fencing,"Fencing Men's epee, Team",NA
100071,Bla Rerrich,M,34,NA,NA,Hungary,HUN,1952 Summer,1952,Summer,Helsinki,Fencing,"Fencing Men's epee, Individual",NA
100071,Bla Rerrich,M,34,NA,NA,Hungary,HUN,1952 Summer,1952,Summer,Helsinki,Fencing,"Fencing Men's epee, Team",NA
100071,Bla Rerrich,M,38,NA,NA,Hungary,HUN,1956 Summer,1956,Summer,Melbourne,Fencing,"Fencing Men's epee, Individual",NA
100071,Bla Rerrich,M,38,NA,NA,Hungary,HUN,1956 Summer,1956,Summer,Melbourne,Fencing,"Fencing Men's epee, Team",Silver
100072,"Stephen Karl ""Steve"" Rerych",M,22,200,91,United States,USA,1968 Summer,1968,Summer,Mexico City,Swimming,Swimming Men's 200 metres Freestyle,NA
100072,"Stephen Karl ""Steve"" Rerych",M,22,200,91,United States,USA,1968 Summer,1968,Summer,Mexico City,Swimming,Swimming Men's 4 x 100 metres Freestyle Relay,Gold
100072,"Stephen Karl ""Steve"" Rerych",M,22,200,91,United States,USA,1968 Summer,1968,Summer,Mexico City,Swimming,Swimming Men's 4 x 200 metres Freestyle Relay,Gold
100073,Alexander Resch,M,22,179,72,Germany-2,GER,2002 Winter,2002,Winter,Salt Lake City,Luge,Luge Mixed (Men)'s Doubles,Gold
100073,Alexander Resch,M,26,179,72,Germany-2,GER,2006 Winter,2006,Winter,Torino,Luge,Luge Mixed (Men)'s Doubles,NA
100073,Alexander Resch,M,30,179,72,Germany-2,GER,2010 Winter,2010,Winter,Vancouver,Luge,Luge Mixed (Men)'s Doubles,Bronze
100074,Erwin Resch,M,22,180,78,Austria,AUT,1984 Winter,1984,Winter,Sarajevo,Alpine Skiing,Alpine Skiing Men's Downhill,NA
100075,Friedrich Resch,M,28,182,72,Austria,AUT,1972 Summer,1972,Summer,Munich,Equestrianism,"Equestrianism Mixed Three-Day Event, Individual",NA
100075,Friedrich Resch,M,28,182,72,Austria,AUT,1972 Summer,1972,Summer,Munich,Equestrianism,"Equestrianism Mixed Three-Day Event, Team",NA
100076,Helmuth Resch,M,27,NA,NA,Austria,AUT,1960 Summer,1960,Summer,Roma,Fencing,"Fencing Men's Sabre, Individual",NA
100076,Helmuth Resch,M,27,NA,NA,Austria,AUT,1960 Summer,1960,Summer,Roma,Fencing,"Fencing Men's Sabre, Team",NA
100077,Lisa Resch,F,27,NA,NA,Germany,GER,1936 Winter,1936,Winter,Garmisch-Partenkirchen,Alpine Skiing,Alpine Skiing Women's Combined,NA
100078,"Nikolaus ""Niko"" Resch",M,19,188,84,Austria,AUT,2004 Summer,2004,Summer,Athina,Sailing,Sailing Mixed Skiff,NA
100078,"Nikolaus ""Niko"" Resch",M,23,188,84,Austria,AUT,2008 Summer,2008,Summer,Beijing,Sailing,Sailing Mixed Skiff,NA
100078,"Nikolaus ""Niko"" Resch",M,27,188,84,Austria,AUT,2012 Summer,2012,Summer,London,Sailing,Sailing Men's Skiff,NA
100078,"Nikolaus ""Niko"" Resch",M,31,188,84,Austria,AUT,2016 Summer,2016,Summer,Rio de Janeiro,Sailing,Sailing Men's Skiff,NA
100079,Valfrid Aleksander Resch,M,17,NA,NA,Finland,FIN,1928 Summer,1928,Summer,Amsterdam,Boxing,Boxing Men's Lightweight,NA
100079,Valfrid Aleksander Resch,M,38,NA,NA,Finland,FIN,1948 Summer,1948,Summer,London,Boxing,Boxing Men's Middleweight,NA
100080,Klaus Reschke,M,18,184,83,East Germany,GDR,1972 Summer,1972,Summer,Munich,Shooting,Shooting Mixed Skeet,NA
100080,Klaus Reschke,M,22,184,83,East Germany,GDR,1976 Summer,1976,Summer,Montreal,Shooting,Shooting Mixed Skeet,NA
100081,Eberhard Reschwamm,M,24,183,65,Tantalus,GER,1964 Summer,1964,Summer,Tokyo,Sailing,Sailing Mixed Two Person Heavyweight Dinghy,NA
100082,Anke Reschwamm-Schulze,F,25,157,53,Germany,GER,1998 Winter,1998,Winter,Nagano,Cross Country Skiing,Cross Country Skiing Women's 5 kilometres,NA
100082,Anke Reschwamm-Schulze,F,25,157,53,Germany,GER,1998 Winter,1998,Winter,Nagano,Cross Country Skiing,Cross Country Skiing Women's 15 kilometres,NA
100082,Anke Reschwamm-Schulze,F,25,157,53,Germany,GER,1998 Winter,1998,Winter,Nagano,Cross Country Skiing,Cross Country Skiing Women's 30 kilometres,NA
100082,Anke Reschwamm-Schulze,F,25,157,53,Germany,GER,1998 Winter,1998,Winter,Nagano,Cross Country Skiing,Cross Country Skiing Women's 5/10 kilometres Pursuit,NA
100082,Anke Reschwamm-Schulze,F,25,157,53,Germany,GER,1998 Winter,1998,Winter,Nagano,Cross Country Skiing,Cross Country Skiing Women's 4 x 5 kilometres Relay,NA
