ID,Name,Sex,Age,Height,Weight,Team,NOC,Games,Year,Season,City,Sport,Event,Medal
17305,Harry Vaughn Cail,M,34,NA,NA,United States,USA,1948 Summer,1948,Summer,London,Shooting,"Shooting Men's Small-Bore Rifle, Prone, 50 metres",NA
17306,Ania Monica Germaine Caill,F,18,170,60,Romania,ROU,2014 Winter,2014,Winter,Sochi,Alpine Skiing,Alpine Skiing Women's Downhill,NA
17306,Ania Monica Germaine Caill,F,18,170,60,Romania,ROU,2014 Winter,2014,Winter,Sochi,Alpine Skiing,Alpine Skiing Women's Super G,NA
17306,Ania Monica Germaine Caill,F,18,170,60,Romania,ROU,2014 Winter,2014,Winter,Sochi,Alpine Skiing,Alpine Skiing Women's Giant Slalom,NA
17306,Ania Monica Germaine Caill,F,18,170,60,Romania,ROU,2014 Winter,2014,Winter,Sochi,Alpine Skiing,Alpine Skiing Women's Combined,NA
17307,Caillet,M,NA,NA,NA,France,FRA,1900 Summer,1900,Summer,Paris,Cycling,Cycling Men's Sprint,NA
17308,Gaston Cailleux,M,NA,NA,NA,Sarcelle-35,FRA,1900 Summer,1900,Summer,Paris,Sailing,Sailing Mixed Open,NA
17308,Gaston Cailleux,M,NA,NA,NA,Sarcelle-3,FRA,1900 Summer,1900,Summer,Paris,Sailing,Sailing Mixed 0-0.5 Ton,Bronze
17308,Gaston Cailleux,M,NA,NA,NA,Sarcelle-3,FRA,1900 Summer,1900,Summer,Paris,Sailing,Sailing Mixed 0-0.5 Ton,NA
17309,Elisabeth Jurema Faro Cailo,F,21,175,66,Angola,ANG,2008 Summer,2008,Summer,Beijing,Handball,Handball Women's Handball,NA
17310,Daniele Caimmi,M,27,180,60,Italy,ITA,2000 Summer,2000,Summer,Sydney,Athletics,"Athletics Men's 10,000 metres",NA
17310,Daniele Caimmi,M,31,180,60,Italy,ITA,2004 Summer,2004,Summer,Athina,Athletics,Athletics Men's Marathon,NA
17311,Alan John Cain,M,37,183,71,Gabbiano,AUS,1960 Summer,1960,Summer,Roma,Sailing,Sailing Mixed Three Person Keelboat,NA
17312,Carl Cecil Cain,M,22,190,86,United States,USA,1956 Summer,1956,Summer,Melbourne,Basketball,Basketball Men's Basketball,Gold
17313,"Deborah Margaret ""Debra"" Cain (-Kenner)",F,16,165,58,Australia,AUS,1972 Summer,1972,Summer,Munich,Swimming,Swimming Women's 4 x 100 metres Freestyle Relay,NA
17313,"Deborah Margaret ""Debra"" Cain (-Kenner)",F,16,165,58,Australia,AUS,1972 Summer,1972,Summer,Munich,Swimming,Swimming Women's 100 metres Backstroke,NA
17313,"Deborah Margaret ""Debra"" Cain (-Kenner)",F,16,165,58,Australia,AUS,1972 Summer,1972,Summer,Munich,Swimming,Swimming Women's 200 metres Backstroke,NA
17313,"Deborah Margaret ""Debra"" Cain (-Kenner)",F,16,165,58,Australia,AUS,1972 Summer,1972,Summer,Munich,Swimming,Swimming Women's 200 metres Individual Medley,NA
17314,"Elizabeth Jane Cain (-Carlow, -Lynch)",F,17,NA,NA,Australia,AUS,1980 Winter,1980,Winter,Lake Placid,Figure Skating,Figure Skating Mixed Pairs,NA
17315,"Lawrence J. ""Larry"" Cain",M,21,182,83,Canada,CAN,1984 Summer,1984,Summer,Los Angeles,Canoeing,"Canoeing Men's Canadian Singles, 500 metres",Gold
17315,"Lawrence J. ""Larry"" Cain",M,21,182,83,Canada,CAN,1984 Summer,1984,Summer,Los Angeles,Canoeing,"Canoeing Men's Canadian Singles, 1,000 metres",Silver
17315,"Lawrence J. ""Larry"" Cain",M,25,182,83,Canada,CAN,1988 Summer,1988,Summer,Seoul,Canoeing,"Canoeing Men's Canadian Singles, 500 metres",NA
17315,"Lawrence J. ""Larry"" Cain",M,25,182,83,Canada,CAN,1988 Summer,1988,Summer,Seoul,Canoeing,"Canoeing Men's Canadian Singles, 1,000 metres",NA
17315,"Lawrence J. ""Larry"" Cain",M,29,182,83,Canada,CAN,1992 Summer,1992,Summer,Barcelona,Canoeing,"Canoeing Men's Canadian Doubles, 500 metres",NA
17315,"Lawrence J. ""Larry"" Cain",M,29,182,83,Canada,CAN,1992 Summer,1992,Summer,Barcelona,Canoeing,"Canoeing Men's Canadian Doubles, 1,000 metres",NA
17316,Peter Christian Cain,M,21,NA,NA,Australia,AUS,1980 Winter,1980,Winter,Lake Placid,Figure Skating,Figure Skating Mixed Pairs,NA
17317,Sharon D. Cain,F,28,172,59,United States,USA,1992 Summer,1992,Summer,Barcelona,Handball,Handball Women's Handball,NA
17317,Sharon D. Cain,F,32,172,59,United States,USA,1996 Summer,1996,Summer,Atlanta,Handball,Handball Women's Handball,NA
17318,Chiara Cainero,F,26,171,81,Italy,ITA,2004 Summer,2004,Summer,Athina,Shooting,Shooting Women's Skeet,NA
17318,Chiara Cainero,F,30,171,81,Italy,ITA,2008 Summer,2008,Summer,Beijing,Shooting,Shooting Women's Skeet,Gold
17318,Chiara Cainero,F,34,171,81,Italy,ITA,2012 Summer,2012,Summer,London,Shooting,Shooting Women's Skeet,NA
17318,Chiara Cainero,F,38,171,81,Italy,ITA,2016 Summer,2016,Summer,Rio de Janeiro,Shooting,Shooting Women's Skeet,Silver
17319,Daniel Stephen Caines,M,21,178,73,Great Britain,GBR,2000 Summer,2000,Summer,Sydney,Athletics,Athletics Men's 400 metres,NA
17319,Daniel Stephen Caines,M,21,178,73,Great Britain,GBR,2000 Summer,2000,Summer,Sydney,Athletics,Athletics Men's 4 x 400 metres Relay,NA
17319,Daniel Stephen Caines,M,25,178,73,Great Britain,GBR,2004 Summer,2004,Summer,Athina,Athletics,Athletics Men's 400 metres,NA
17320,Pedro Omar Caino,M,28,182,82,Argentina,ARG,1984 Summer,1984,Summer,Los Angeles,Cycling,"Cycling Men's Individual Pursuit, 4,000 metres",NA
17320,Pedro Omar Caino,M,28,182,82,Argentina,ARG,1984 Summer,1984,Summer,Los Angeles,Cycling,"Cycling Men's Team Pursuit, 4,000 metres",NA
17321,Caio Eduardo de Mello Cazziolato,M,21,195,89,Brazil,BRA,1996 Summer,1996,Summer,Atlanta,Basketball,Basketball Men's Basketball,NA
17322,Caio Srgio Jos de Carvalho,M,31,170,70,Brazil,BRA,1984 Summer,1984,Summer,Los Angeles,Equestrianism,"Equestrianism Mixed Jumping, Individual",NA
17322,Caio Srgio Jos de Carvalho,M,31,170,70,Brazil,BRA,1984 Summer,1984,Summer,Los Angeles,Equestrianism,"Equestrianism Mixed Jumping, Team",NA
17323,"Philip Mario ""Phil"" Caira",M,23,165,82,Great Britain,GBR,1956 Summer,1956,Summer,Melbourne,Weightlifting,Weightlifting Men's Light-Heavyweight,NA
17323,"Philip Mario ""Phil"" Caira",M,27,165,82,Great Britain,GBR,1960 Summer,1960,Summer,Roma,Weightlifting,Weightlifting Men's Light-Heavyweight,NA
17324,Maureen Caird (-Jones),F,17,165,52,Australia,AUS,1968 Summer,1968,Summer,Mexico City,Athletics,Athletics Women's 80 metres Hurdles,Gold
17324,Maureen Caird (-Jones),F,20,165,52,Australia,AUS,1972 Summer,1972,Summer,Munich,Athletics,Athletics Women's 100 metres Hurdles,NA
17324,Maureen Caird (-Jones),F,20,165,52,Australia,AUS,1972 Summer,1972,Summer,Munich,Athletics,Athletics Women's 4 x 100 metres Relay,NA
17325,"Thomas ""Tom"" Cairney",M,23,NA,NA,Great Britain,GBR,1956 Winter,1956,Winter,Cortina d'Ampezzo,Cross Country Skiing,Cross Country Skiing Men's 30 kilometres,NA
17325,"Thomas ""Tom"" Cairney",M,23,NA,NA,Great Britain,GBR,1956 Winter,1956,Winter,Cortina d'Ampezzo,Cross Country Skiing,Cross Country Skiing Men's 50 kilometres,NA
17326,Anne Cairns,F,35,NA,NA,Samoa,SAM,2016 Summer,2016,Summer,Rio de Janeiro,Canoeing,"Canoeing Women's Kayak Singles, 200 metres",NA
17326,Anne Cairns,F,35,NA,NA,Samoa,SAM,2016 Summer,2016,Summer,Rio de Janeiro,Canoeing,"Canoeing Women's Kayak Singles, 500 metres",NA
17327,Christopher Cairns,M,27,177,68,Australia,AUS,1984 Summer,1984,Summer,Los Angeles,Sailing,Sailing Mixed Multihull,Bronze
17328,Imogen Jane Cairns,F,19,156,59,Great Britain,GBR,2008 Summer,2008,Summer,Beijing,Gymnastics,Gymnastics Women's Individual All-Around,NA
17328,Imogen Jane Cairns,F,19,156,59,Great Britain,GBR,2008 Summer,2008,Summer,Beijing,Gymnastics,Gymnastics Women's Team All-Around,NA
17328,Imogen Jane Cairns,F,19,156,59,Great Britain,GBR,2008 Summer,2008,Summer,Beijing,Gymnastics,Gymnastics Women's Floor Exercise,NA
17328,Imogen Jane Cairns,F,19,156,59,Great Britain,GBR,2008 Summer,2008,Summer,Beijing,Gymnastics,Gymnastics Women's Uneven Bars,NA
17328,Imogen Jane Cairns,F,19,156,59,Great Britain,GBR,2008 Summer,2008,Summer,Beijing,Gymnastics,Gymnastics Women's Balance Beam,NA
17328,Imogen Jane Cairns,F,23,156,59,Great Britain,GBR,2012 Summer,2012,Summer,London,Gymnastics,Gymnastics Women's Team All-Around,NA
17328,Imogen Jane Cairns,F,23,156,59,Great Britain,GBR,2012 Summer,2012,Summer,London,Gymnastics,Gymnastics Women's Balance Beam,NA
17329,Kirstin Cairns,F,17,168,62,Great Britain,GBR,1980 Winter,1980,Winter,Lake Placid,Alpine Skiing,Alpine Skiing Women's Slalom,NA
17329,Kirstin Cairns,F,25,168,62,Great Britain,GBR,1988 Winter,1988,Winter,Calgary,Alpine Skiing,Alpine Skiing Women's Slalom,NA
17330,Jean-Luc Cairon,M,22,179,72,France,FRA,1984 Summer,1984,Summer,Los Angeles,Gymnastics,Gymnastics Men's Individual All-Around,NA
17330,Jean-Luc Cairon,M,22,179,72,France,FRA,1984 Summer,1984,Summer,Los Angeles,Gymnastics,Gymnastics Men's Team All-Around,NA
17330,Jean-Luc Cairon,M,22,179,72,France,FRA,1984 Summer,1984,Summer,Los Angeles,Gymnastics,Gymnastics Men's Floor Exercise,NA
17330,Jean-Luc Cairon,M,22,179,72,France,FRA,1984 Summer,1984,Summer,Los Angeles,Gymnastics,Gymnastics Men's Horse Vault,NA
17330,Jean-Luc Cairon,M,22,179,72,France,FRA,1984 Summer,1984,Summer,Los Angeles,Gymnastics,Gymnastics Men's Parallel Bars,NA
17330,Jean-Luc Cairon,M,22,179,72,France,FRA,1984 Summer,1984,Summer,Los Angeles,Gymnastics,Gymnastics Men's Horizontal Bar,NA
17330,Jean-Luc Cairon,M,22,179,72,France,FRA,1984 Summer,1984,Summer,Los Angeles,Gymnastics,Gymnastics Men's Rings,NA
17330,Jean-Luc Cairon,M,22,179,72,France,FRA,1984 Summer,1984,Summer,Los Angeles,Gymnastics,Gymnastics Men's Pommelled Horse,NA
17331,Jakob Caironi,M,26,NA,NA,Switzerland,SUI,1928 Summer,1928,Summer,Amsterdam,Cycling,"Cycling Men's Road Race, Individual",NA
17331,Jakob Caironi,M,26,NA,NA,Switzerland,SUI,1928 Summer,1928,Summer,Amsterdam,Cycling,"Cycling Men's Road Race, Team",NA
17332,Janeth Marcia Caizalitn Tenorio (-Alder),F,18,160,45,Ecuador,ECU,1992 Summer,1992,Summer,Barcelona,Athletics,"Athletics Women's 3,000 metres",NA
17333,Petr ajnek,M,26,180,82,Czech Republic,CZE,2002 Winter,2002,Winter,Salt Lake City,Ice Hockey,Ice Hockey Men's Ice Hockey,NA
17333,Petr ajnek,M,30,180,82,Czech Republic,CZE,2006 Winter,2006,Winter,Torino,Ice Hockey,Ice Hockey Men's Ice Hockey,Bronze
17333,Petr ajnek,M,34,180,82,Czech Republic,CZE,2010 Winter,2010,Winter,Vancouver,Ice Hockey,Ice Hockey Men's Ice Hockey,NA
17334,eljko ajkovski,M,23,164,NA,Yugoslavia,YUG,1948 Summer,1948,Summer,London,Football,Football Men's Football,Silver
17335,Zlatko ajkovski,M,24,164,NA,Yugoslavia,YUG,1948 Summer,1948,Summer,London,Football,Football Men's Football,Silver
17335,Zlatko ajkovski,M,28,164,NA,Yugoslavia,YUG,1952 Summer,1952,Summer,Helsinki,Football,Football Men's Football,Silver
17336,Yalin aka,M,NA,NA,NA,Turkey,TUR,1952 Summer,1952,Summer,Helsinki,Football,Football Men's Football,NA
17337,Mazhar akin,M,NA,NA,NA,Turkey,TUR,1924 Summer,1924,Summer,Paris,Wrestling,"Wrestling Men's Bantamweight, Greco-Roman",NA
17338,Asl akr (-Alptekin),F,22,168,50,Turkey,TUR,2008 Summer,2008,Summer,Beijing,Athletics,"Athletics Women's 3,000 metres Steeplechase",NA
17338,Asl akr (-Alptekin),F,26,168,50,Turkey,TUR,2012 Summer,2012,Summer,London,Athletics,"Athletics Women's 1,500 metres",Gold
17339,Mustafa akr,M,25,184,85,Turkey,TUR,2012 Summer,2012,Summer,London,Sailing,Sailing Men's One Person Dinghy,NA
17340,Olcay akr,F,23,182,60,Turkey,TUR,2016 Summer,2016,Summer,Rio de Janeiro,Basketball,Basketball Women's Basketball,NA
17341,Selim akir,M,NA,NA,NA,Turkey,TUR,1948 Summer,1948,Summer,London,Equestrianism,"Equestrianism Men's Jumping, Individual",NA
17341,Selim akir,M,NA,NA,NA,Turkey,TUR,1948 Summer,1948,Summer,London,Equestrianism,"Equestrianism Men's Jumping, Team",NA
17342,Fatih akrolu,M,23,190,96,Turkey,TUR,2004 Summer,2004,Summer,Athina,Wrestling,"Wrestling Men's Heavyweight, Freestyle",NA
17343,Temel akrolu,M,29,174,80,Turkey,TUR,1988 Summer,1988,Summer,Seoul,Judo,Judo Men's Half-Middleweight,NA
17344,Ahmet akryldz,M,24,NA,NA,Turkey,TUR,1936 Summer,1936,Summer,Berlin,Wrestling,"Wrestling Men's Bantamweight, Freestyle",NA
17345,Ivan aklec,M,19,173,75,Yugoslavia,YUG,1952 Summer,1952,Summer,Helsinki,Gymnastics,Gymnastics Men's Individual All-Around,NA
17345,Ivan aklec,M,19,173,75,Yugoslavia,YUG,1952 Summer,1952,Summer,Helsinki,Gymnastics,Gymnastics Men's Team All-Around,NA
17345,Ivan aklec,M,19,173,75,Yugoslavia,YUG,1952 Summer,1952,Summer,Helsinki,Gymnastics,Gymnastics Men's Floor Exercise,NA
17345,Ivan aklec,M,19,173,75,Yugoslavia,YUG,1952 Summer,1952,Summer,Helsinki,Gymnastics,Gymnastics Men's Horse Vault,NA
17345,Ivan aklec,M,19,173,75,Yugoslavia,YUG,1952 Summer,1952,Summer,Helsinki,Gymnastics,Gymnastics Men's Parallel Bars,NA
17345,Ivan aklec,M,19,173,75,Yugoslavia,YUG,1952 Summer,1952,Summer,Helsinki,Gymnastics,Gymnastics Men's Horizontal Bar,NA
17345,Ivan aklec,M,19,173,75,Yugoslavia,YUG,1952 Summer,1952,Summer,Helsinki,Gymnastics,Gymnastics Men's Rings,NA
17345,Ivan aklec,M,19,173,75,Yugoslavia,YUG,1952 Summer,1952,Summer,Helsinki,Gymnastics,Gymnastics Men's Pommelled Horse,NA
17345,Ivan aklec,M,28,173,75,Yugoslavia,YUG,1960 Summer,1960,Summer,Roma,Gymnastics,Gymnastics Men's Individual All-Around,NA
17345,Ivan aklec,M,28,173,75,Yugoslavia,YUG,1960 Summer,1960,Summer,Roma,Gymnastics,Gymnastics Men's Team All-Around,NA
17345,Ivan aklec,M,28,173,75,Yugoslavia,YUG,1960 Summer,1960,Summer,Roma,Gymnastics,Gymnastics Men's Floor Exercise,NA
17345,Ivan aklec,M,28,173,75,Yugoslavia,YUG,1960 Summer,1960,Summer,Roma,Gymnastics,Gymnastics Men's Horse Vault,NA
17345,Ivan aklec,M,28,173,75,Yugoslavia,YUG,1960 Summer,1960,Summer,Roma,Gymnastics,Gymnastics Men's Parallel Bars,NA
17345,Ivan aklec,M,28,173,75,Yugoslavia,YUG,1960 Summer,1960,Summer,Roma,Gymnastics,Gymnastics Men's Horizontal Bar,NA
17345,Ivan aklec,M,28,173,75,Yugoslavia,YUG,1960 Summer,1960,Summer,Roma,Gymnastics,Gymnastics Men's Rings,NA
17345,Ivan aklec,M,28,173,75,Yugoslavia,YUG,1960 Summer,1960,Summer,Roma,Gymnastics,Gymnastics Men's Pommelled Horse,NA
17345,Ivan aklec,M,32,173,75,Yugoslavia,YUG,1964 Summer,1964,Summer,Tokyo,Gymnastics,Gymnastics Men's Individual All-Around,NA
17345,Ivan aklec,M,32,173,75,Yugoslavia,YUG,1964 Summer,1964,Summer,Tokyo,Gymnastics,Gymnastics Men's Team All-Around,NA
17345,Ivan aklec,M,32,173,75,Yugoslavia,YUG,1964 Summer,1964,Summer,Tokyo,Gymnastics,Gymnastics Men's Floor Exercise,NA
17345,Ivan aklec,M,32,173,75,Yugoslavia,YUG,1964 Summer,1964,Summer,Tokyo,Gymnastics,Gymnastics Men's Horse Vault,NA
17345,Ivan aklec,M,32,173,75,Yugoslavia,YUG,1964 Summer,1964,Summer,Tokyo,Gymnastics,Gymnastics Men's Parallel Bars,NA
17345,Ivan aklec,M,32,173,75,Yugoslavia,YUG,1964 Summer,1964,Summer,Tokyo,Gymnastics,Gymnastics Men's Horizontal Bar,NA
17345,Ivan aklec,M,32,173,75,Yugoslavia,YUG,1964 Summer,1964,Summer,Tokyo,Gymnastics,Gymnastics Men's Rings,NA
17345,Ivan aklec,M,32,173,75,Yugoslavia,YUG,1964 Summer,1964,Summer,Tokyo,Gymnastics,Gymnastics Men's Pommelled Horse,NA
17346,Sabrina Cakmakli,F,19,165,60,Germany,GER,2014 Winter,2014,Winter,Sochi,Freestyle Skiing,Freestyle Skiing Women's Halfpipe,NA
17347,Tom Caknakis,M,17,176,64,Czech Republic,CZE,2004 Summer,2004,Summer,Athina,Shooting,"Shooting Men's Running Target, 10 metres",NA
17348,David Cal Figueroa,M,21,183,86,Spain,ESP,2004 Summer,2004,Summer,Athina,Canoeing,"Canoeing Men's Canadian Singles, 500 metres",Silver
17348,David Cal Figueroa,M,21,183,86,Spain,ESP,2004 Summer,2004,Summer,Athina,Canoeing,"Canoeing Men's Canadian Singles, 1,000 metres",Gold
17348,David Cal Figueroa,M,25,183,86,Spain,ESP,2008 Summer,2008,Summer,Beijing,Canoeing,"Canoeing Men's Canadian Singles, 500 metres",Silver
17348,David Cal Figueroa,M,25,183,86,Spain,ESP,2008 Summer,2008,Summer,Beijing,Canoeing,"Canoeing Men's Canadian Singles, 1,000 metres",Silver
17348,David Cal Figueroa,M,29,183,86,Spain,ESP,2012 Summer,2012,Summer,London,Canoeing,"Canoeing Men's Canadian Singles, 1,000 metres",Silver
17349,Rafal Cal y Mayor,M,18,169,60,Mexico,MEX,1968 Summer,1968,Summer,Mexico City,Swimming,Swimming Men's 100 metres Freestyle,NA
17349,Rafal Cal y Mayor,M,18,169,60,Mexico,MEX,1968 Summer,1968,Summer,Mexico City,Swimming,Swimming Men's 4 x 100 metres Freestyle Relay,NA
17349,Rafal Cal y Mayor,M,18,169,60,Mexico,MEX,1968 Summer,1968,Summer,Mexico City,Swimming,Swimming Men's 4 x 200 metres Freestyle Relay,NA
17349,Rafal Cal y Mayor,M,18,169,60,Mexico,MEX,1968 Summer,1968,Summer,Mexico City,Swimming,Swimming Men's 4 x 100 metres Medley Relay,NA
17350,Giovanni Calabrese,M,21,184,88,Italy,ITA,1988 Summer,1988,Summer,Seoul,Rowing,Rowing Men's Single Sculls,NA
17350,Giovanni Calabrese,M,29,184,88,Italy,ITA,1996 Summer,1996,Summer,Atlanta,Rowing,Rowing Men's Single Sculls,NA
17350,Giovanni Calabrese,M,33,184,88,Italy,ITA,2000 Summer,2000,Summer,Sydney,Rowing,Rowing Men's Double Sculls,Bronze
17351,Lucas Calabrese,M,25,168,60,Argentina,ARG,2012 Summer,2012,Summer,London,Sailing,Sailing Men's Two Person Dinghy,Bronze
17351,Lucas Calabrese,M,29,168,60,Argentina,ARG,2016 Summer,2016,Summer,Rio de Janeiro,Sailing,Sailing Men's Two Person Dinghy,NA
17352,Veronica Calabrese,F,20,170,57,Italy,ITA,2008 Summer,2008,Summer,Beijing,Taekwondo,Taekwondo Women's Featherweight,NA
17353,Gastone Calabresi,M,22,NA,NA,Italy,ITA,1908 Summer,1908,Summer,London,Gymnastics,Gymnastics Men's Team All-Around,NA
17354,Vicente Calabuig Saus,M,27,170,75,Spain,ESP,1980 Summer,1980,Summer,Moskva,Handball,Handball Men's Handball,NA
17355,Jos Antnio Calado da Silva,M,22,179,78,Portugal,POR,1996 Summer,1996,Summer,Atlanta,Football,Football Men's Football,NA
17356,Carlos Nuno Tavares Calado,M,20,186,80,Portugal,POR,1996 Summer,1996,Summer,Atlanta,Athletics,Athletics Men's Long Jump,NA
17356,Carlos Nuno Tavares Calado,M,20,186,80,Portugal,POR,1996 Summer,1996,Summer,Atlanta,Athletics,Athletics Men's Triple Jump,NA
17356,Carlos Nuno Tavares Calado,M,24,186,80,Portugal,POR,2000 Summer,2000,Summer,Sydney,Athletics,Athletics Men's Long Jump,NA
17357,Jordi Joan Calafat Estelrich,M,24,174,64,Spain,ESP,1992 Summer,1992,Summer,Barcelona,Sailing,Sailing Men's Two Person Dinghy,Gold
17357,Jordi Joan Calafat Estelrich,M,28,174,64,Spain,ESP,1996 Summer,1996,Summer,Atlanta,Sailing,Sailing Men's Two Person Dinghy,NA
17358,Lorenzo Calafiore,M,37,145,48,Italy,ITA,1972 Summer,1972,Summer,Munich,Wrestling,"Wrestling Men's Light-Flyweight, Greco-Roman",NA
17359,Alexandru Calamar,M,22,175,70,Romania,ROU,1964 Winter,1964,Winter,Innsbruck,Ice Hockey,Ice Hockey Men's Ice Hockey,NA
17359,Alexandru Calamar,M,26,175,70,Romania,ROU,1968 Winter,1968,Winter,Grenoble,Ice Hockey,Ice Hockey Men's Ice Hockey,NA
17360,Francisco Calamita Gonzlez,M,25,NA,NA,Spain,ESP,1948 Summer,1948,Summer,London,Swimming,Swimming Men's 100 metres Backstroke,NA
17361,Marta Calamonte Mrquez,F,18,160,39,Spain,ESP,2000 Summer,2000,Summer,Sydney,Rhythmic Gymnastics,Rhythmic Gymnastics Women's Group,NA
17362,Valeriu Calancea,M,19,175,85,Romania,ROU,2000 Summer,2000,Summer,Sydney,Weightlifting,Weightlifting Men's Light-Heavyweight,NA
17362,Valeriu Calancea,M,23,175,85,Romania,ROU,2004 Summer,2004,Summer,Athina,Weightlifting,Weightlifting Men's Light-Heavyweight,NA
17363,Jairo Lus Calanche Zulbarn,M,22,175,68,Colombia,COL,1992 Summer,1992,Summer,Barcelona,Football,Football Men's Football,NA
17364,Giampaolo Calanchini,M,23,178,73,Italy,ITA,1960 Summer,1960,Summer,Roma,Fencing,"Fencing Men's Sabre, Team",Bronze
17364,Giampaolo Calanchini,M,27,178,73,Italy,ITA,1964 Summer,1964,Summer,Tokyo,Fencing,"Fencing Men's Sabre, Team",Silver
17365,Pierre Caland,M,15,173,70,France,FRA,1972 Summer,1972,Summer,Munich,Swimming,Swimming Men's 200 metres Freestyle,NA
17365,Pierre Caland,M,15,173,70,France,FRA,1972 Summer,1972,Summer,Munich,Swimming,Swimming Men's 4 x 200 metres Freestyle Relay,NA
17366,Sal Horacio Calandra,M,23,NA,NA,Argentina,ARG,1928 Summer,1928,Summer,Amsterdam,Football,Football Men's Football,Silver
17367,"Thomas Ray ""Tommy"" Calandro",M,26,177,90,United States,USA,1984 Summer,1984,Summer,Los Angeles,Weightlifting,Weightlifting Men's Middle-Heavyweight,NA
17368,Bombo Madalena Calandula,F,25,177,71,Angola,ANG,2008 Summer,2008,Summer,Beijing,Handball,Handball Women's Handball,NA
17369,Wladimiro Calarese,M,29,169,77,Italy,ITA,1960 Summer,1960,Summer,Roma,Fencing,"Fencing Men's Sabre, Individual",Bronze
17369,Wladimiro Calarese,M,29,169,77,Italy,ITA,1960 Summer,1960,Summer,Roma,Fencing,"Fencing Men's Sabre, Team",Bronze
17369,Wladimiro Calarese,M,34,169,77,Italy,ITA,1964 Summer,1964,Summer,Tokyo,Fencing,"Fencing Men's Sabre, Individual",NA
17369,Wladimiro Calarese,M,34,169,77,Italy,ITA,1964 Summer,1964,Summer,Tokyo,Fencing,"Fencing Men's Sabre, Team",Silver
17369,Wladimiro Calarese,M,38,169,77,Italy,ITA,1968 Summer,1968,Summer,Mexico City,Fencing,"Fencing Men's Sabre, Individual",NA
17369,Wladimiro Calarese,M,38,169,77,Italy,ITA,1968 Summer,1968,Summer,Mexico City,Fencing,"Fencing Men's Sabre, Team",Silver
17370,Zulia Ins Calatayud Torres,F,20,169,59,Cuba,CUB,2000 Summer,2000,Summer,Sydney,Athletics,Athletics Women's 800 metres,NA
17370,Zulia Ins Calatayud Torres,F,20,169,59,Cuba,CUB,2000 Summer,2000,Summer,Sydney,Athletics,Athletics Women's 4 x 400 metres Relay,NA
17370,Zulia Ins Calatayud Torres,F,24,169,59,Cuba,CUB,2004 Summer,2004,Summer,Athina,Athletics,Athletics Women's 800 metres,NA
17370,Zulia Ins Calatayud Torres,F,28,169,59,Cuba,CUB,2008 Summer,2008,Summer,Beijing,Athletics,Athletics Women's 800 metres,NA
17370,Zulia Ins Calatayud Torres,F,28,169,59,Cuba,CUB,2008 Summer,2008,Summer,Beijing,Athletics,Athletics Women's 4 x 400 metres Relay,NA
17371,Attilio Calatroni,M,26,174,63,Italy,ITA,1976 Summer,1976,Summer,Montreal,Fencing,"Fencing Men's Foil, Team",Silver
17372,Silvio Calcagno,M,24,177,80,Italy-1,ITA,1994 Winter,1994,Winter,Lillehammer,Bobsleigh,Bobsleigh Men's Four,NA
17373,Penait Calcai,M,28,NA,NA,Romania,ROU,1952 Summer,1952,Summer,Helsinki,Shooting,"Shooting Men's Rapid-Fire Pistol, 25 metres",NA
17374,Alessandro Calcaterra,M,21,187,102,Italy,ITA,1996 Summer,1996,Summer,Atlanta,Water Polo,Water Polo Men's Water Polo,Bronze
17374,Alessandro Calcaterra,M,25,187,102,Italy,ITA,2000 Summer,2000,Summer,Sydney,Water Polo,Water Polo Men's Water Polo,NA
17374,Alessandro Calcaterra,M,29,187,102,Italy,ITA,2004 Summer,2004,Summer,Athina,Water Polo,Water Polo Men's Water Polo,NA
17374,Alessandro Calcaterra,M,33,187,102,Italy,ITA,2008 Summer,2008,Summer,Beijing,Water Polo,Water Polo Men's Water Polo,NA
17375,Roberto Calcaterra,M,24,186,90,Italy,ITA,1996 Summer,1996,Summer,Atlanta,Water Polo,Water Polo Men's Water Polo,Bronze
17375,Roberto Calcaterra,M,28,186,90,Italy,ITA,2000 Summer,2000,Summer,Sydney,Water Polo,Water Polo Men's Water Polo,NA
17375,Roberto Calcaterra,M,32,186,90,Italy,ITA,2004 Summer,2004,Summer,Athina,Water Polo,Water Polo Men's Water Polo,NA
17376,"Bethany ""B"" Calcaterra-McMahon",F,19,170,69,United States,USA,1994 Winter,1994,Winter,Lillehammer,Luge,Luge Women's Singles,NA
17376,"Bethany ""B"" Calcaterra-McMahon",F,23,170,69,United States,USA,1998 Winter,1998,Winter,Nagano,Luge,Luge Women's Singles,NA
17377,Gheorghe Calcic,M,25,171,68,Romania,ROU,1960 Summer,1960,Summer,Roma,Cycling,"Cycling Men's Road Race, Individual",NA
17378,Gianni Caldana,M,22,180,70,Italy,ITA,1936 Summer,1936,Summer,Berlin,Athletics,Athletics Men's 110 metres Hurdles,NA
17378,Gianni Caldana,M,22,180,70,Italy,ITA,1936 Summer,1936,Summer,Berlin,Athletics,Athletics Men's 4 x 100 metres Relay,Silver
17378,Gianni Caldana,M,22,180,70,Italy,ITA,1936 Summer,1936,Summer,Berlin,Athletics,Athletics Men's Long Jump,NA
17379,Paolo Caldarella,M,23,187,88,Italy,ITA,1988 Summer,1988,Summer,Seoul,Water Polo,Water Polo Men's Water Polo,NA
