ID,Name,Sex,Age,Height,Weight,Team,NOC,Games,Year,Season,City,Sport,Event,Medal
31350,mile Gustave cuyer,M,39,NA,NA,France,FRA,1920 Summer,1920,Summer,Antwerpen,Athletics,Athletics Men's Discus Throw,NA
31390,Rbert der,M,NA,NA,74,Pannonia RC/National RC,HUN,1908 Summer,1908,Summer,London,Rowing,Rowing Men's Coxed Eights,NA
31405,Reginald Edward Edgecombe,M,NA,NA,NA,Great Britain,GBR,1920 Summer,1920,Summer,Antwerpen,Gymnastics,Gymnastics Men's Team All-Around,NA
31410,Robert Wadsworth Edgren,M,32,195,102,United States,USA,1906 Summer,1906,Summer,Athina,Athletics,Athletics Men's Shot Put,NA
31410,Robert Wadsworth Edgren,M,32,195,102,United States,USA,1906 Summer,1906,Summer,Athina,Athletics,Athletics Men's Discus Throw,NA
31424,Johan Viktor Edman,M,37,NA,NA,Sweden,SWE,1912 Summer,1912,Summer,Stockholm,Tug-Of-War,Tug-Of-War Men's Tug-Of-War,Gold
31438,Bernard Claiborne Edmunds,M,35,NA,NA,United States,USA,1904 Summer,1904,Summer,St. Louis,Golf,Golf Men's Individual,NA
31443,"Clarence Sinclair ""Hec"" Edmundson",M,25,183,70,United States,USA,1912 Summer,1912,Summer,Stockholm,Athletics,Athletics Men's 400 metres,NA
31443,"Clarence Sinclair ""Hec"" Edmundson",M,25,183,70,United States,USA,1912 Summer,1912,Summer,Stockholm,Athletics,Athletics Men's 800 metres,NA
31459,Ester Maria Edstrm (-Friberg),F,19,NA,NA,Sweden,SWE,1912 Summer,1912,Summer,Stockholm,Diving,Diving Women's Plain High,NA
31469,Vincent Franz Harry Edward,M,22,NA,NA,Great Britain,GBR,1920 Summer,1920,Summer,Antwerpen,Athletics,Athletics Men's 100 metres,Bronze
31469,Vincent Franz Harry Edward,M,22,NA,NA,Great Britain,GBR,1920 Summer,1920,Summer,Antwerpen,Athletics,Athletics Men's 200 metres,Bronze
31481,Francis Millward Edwards,M,20,NA,NA,Great Britain,GBR,1906 Summer,1906,Summer,Athina,Athletics,Athletics Men's 5 mile,NA
31490,"Kenneth Paine ""Ken"" Edwards",M,18,NA,NA,Western Golf Association-1,USA,1904 Summer,1904,Summer,St. Louis,Golf,Golf Men's Team,Gold
31509,W. Edwards,M,NA,NA,NA,Great Britain,GBR,1920 Summer,1920,Summer,Antwerpen,Gymnastics,Gymnastics Men's Team All-Around,NA
31510,Charles Wilfred Edwards,M,18,NA,NA,Great Britain,GBR,1908 Summer,1908,Summer,London,Swimming,Swimming Men's 100 metres Freestyle,NA
31544,Henry Chandler Egan,M,19,NA,NA,United States,USA,1904 Summer,1904,Summer,St. Louis,Golf,Golf Men's Individual,Silver
31544,Henry Chandler Egan,M,19,NA,NA,Western Golf Association-1,USA,1904 Summer,1904,Summer,St. Louis,Golf,Golf Men's Team,Gold
31547,Walter Eugene Egan,M,23,178,NA,United States,USA,1904 Summer,1904,Summer,St. Louis,Golf,Golf Men's Individual,NA
31547,Walter Eugene Egan,M,23,178,NA,Western Golf Association-1,USA,1904 Summer,1904,Summer,St. Louis,Golf,Golf Men's Team,Gold
31568,Fritz Eggebrecht,M,29,NA,NA,Berliner Ruderclub Sport-Borussia-1,GER,1912 Summer,1912,Summer,Stockholm,Rowing,Rowing Men's Coxed Eights,NA
31597,Alphonse Eggremont,M,20,NA,NA,France,FRA,1908 Summer,1908,Summer,London,Gymnastics,Gymnastics Men's Team All-Around,NA
31603,Hans Egli,M,NA,NA,NA,Switzerland,SUI,1920 Summer,1920,Summer,Antwerpen,Shooting,"Shooting Men's Military Pistol, Team",Bronze
31603,Hans Egli,M,NA,NA,NA,Switzerland,SUI,1920 Summer,1920,Summer,Antwerpen,Shooting,"Shooting Men's Free Pistol, 50 metres, Team",NA
31624,Ramn Eguiazbal Berroa,M,24,NA,NA,Spain,ESP,1920 Summer,1920,Summer,Antwerpen,Football,Football Men's Football,Silver
31644,Antonn Ehrenberger,M,NA,NA,NA,Bohemia,BOH,1906 Summer,1906,Summer,Athina,Shooting,"Shooting Men's Free Pistol, 25 metres",NA
31644,Antonn Ehrenberger,M,NA,NA,NA,Bohemia,BOH,1906 Summer,1906,Summer,Athina,Shooting,"Shooting Men's Military Revolver, 1873-1874 Gras Model, 20 metres",NA
31644,Antonn Ehrenberger,M,NA,NA,NA,Bohemia,BOH,1906 Summer,1906,Summer,Athina,Shooting,"Shooting Men's Free Rifle, Any Position, 300 metres",NA
31644,Antonn Ehrenberger,M,NA,NA,NA,Bohemia,BOH,1906 Summer,1906,Summer,Athina,Shooting,"Shooting Men's Military Rifle, 1873-1874 Gras Model, Kneeling Or Standing, 200 metres",NA
31644,Antonn Ehrenberger,M,NA,NA,NA,Bohemia,BOH,1906 Summer,1906,Summer,Athina,Shooting,"Shooting Men's Military Rifle, Kneeling Or Standing, 300 metres",NA
31647,Philipp Ehrenreich,M,19,NA,NA,Austria,AUT,1912 Summer,1912,Summer,Stockholm,Athletics,Athletics Men's Long Jump,NA
31655,August Ehrich,M,NA,NA,NA,Germany,GER,1908 Summer,1908,Summer,London,Gymnastics,Gymnastics Men's Individual All-Around,NA
31692,Carl Eichhorn,M,25,NA,NA,Berliner Ruderclub Sport-Borussia-1,GER,1912 Summer,1912,Summer,Stockholm,Rowing,Rowing Men's Coxed Eights,NA
31695,Pierre Eichhorn,M,NA,NA,NA,Belgium,BEL,1900 Summer,1900,Summer,Paris,Shooting,"Shooting Men's Free Pistol, 50 metres",NA
31695,Pierre Eichhorn,M,NA,NA,NA,Belgium,BEL,1900 Summer,1900,Summer,Paris,Shooting,"Shooting Men's Free Pistol, 50 metres, Team",NA
31701,Hans Eicke,M,23,169,58,Germany,GER,1908 Summer,1908,Summer,London,Athletics,Athletics Men's 100 metres,NA
31701,Hans Eicke,M,23,169,58,Germany,GER,1908 Summer,1908,Summer,London,Athletics,"Athletics Men's 1,600 metres Medley Relay",Silver
31718,Jakob Thorvald Eigenbrod,M,27,NA,NA,Denmark,DEN,1920 Summer,1920,Summer,Antwerpen,Hockey,Hockey Men's Hockey,Silver
31723,Frits Evert Eijken,M,26,NA,NA,Netherlands,NED,1920 Summer,1920,Summer,Antwerpen,Rowing,Rowing Men's Single Sculls,NA
31731,"Johannes Petrus ""Bert"" Eillebrecht",M,23,NA,NA,Netherlands,NED,1912 Summer,1912,Summer,Stockholm,Wrestling,"Wrestling Men's Lightweight, Greco-Roman",NA
31731,"Johannes Petrus ""Bert"" Eillebrecht",M,31,NA,NA,Netherlands,NED,1920 Summer,1920,Summer,Antwerpen,Wrestling,"Wrestling Men's Middleweight, Greco-Roman",NA
31759,John Lincoln Eisele,M,24,180,69,United States,USA,1908 Summer,1908,Summer,London,Athletics,"Athletics Men's 3,200 metres Steeplechase",Bronze
31759,John Lincoln Eisele,M,24,180,69,United States,USA,1908 Summer,1908,Summer,London,Athletics,"Athletics Men's 3 mile, Team",Silver
31784,Pablo Enrique Alberto Eitel Schmidt,M,24,174,NA,Chile,CHI,1912 Summer,1912,Summer,Stockholm,Athletics,Athletics Men's 100 metres,NA
31784,Pablo Enrique Alberto Eitel Schmidt,M,24,174,NA,Chile,CHI,1912 Summer,1912,Summer,Stockholm,Athletics,Athletics Men's 200 metres,NA
31784,Pablo Enrique Alberto Eitel Schmidt,M,24,174,NA,Chile,CHI,1912 Summer,1912,Summer,Stockholm,Athletics,Athletics Men's 110 metres Hurdles,NA
31807,Oskar Ragnar Birger Ekberg,M,21,NA,NA,Sweden,SWE,1908 Summer,1908,Summer,London,Athletics,Athletics Men's Standing Long Jump,NA
31807,Oskar Ragnar Birger Ekberg,M,25,NA,NA,Sweden,SWE,1912 Summer,1912,Summer,Stockholm,Athletics,Athletics Men's 100 metres,NA
31807,Oskar Ragnar Birger Ekberg,M,25,NA,NA,Sweden,SWE,1912 Summer,1912,Summer,Stockholm,Athletics,Athletics Men's Standing Long Jump,NA
31815,John Wicktor Eke (Jonsson-),M,26,171,64,Sweden,SWE,1912 Summer,1912,Summer,Stockholm,Athletics,"Athletics Men's 10,000 metres",NA
31815,John Wicktor Eke (Jonsson-),M,26,171,64,Sweden,SWE,1912 Summer,1912,Summer,Stockholm,Athletics,"Athletics Men's Cross-Country, Individual",Bronze
31815,John Wicktor Eke (Jonsson-),M,26,171,64,Sweden,SWE,1912 Summer,1912,Summer,Stockholm,Athletics,"Athletics Men's Cross-Country, Team",Gold
31820,Bo Daniel Ekelund,M,25,187,75,Sweden,SWE,1920 Summer,1920,Summer,Antwerpen,Athletics,Athletics Men's High Jump,Bronze
31830,"Kaarle Vin ""Kalle"" Ekholm",M,27,NA,NA,Finland,FIN,1912 Summer,1912,Summer,Stockholm,Gymnastics,Gymnastics Men's Individual All-Around,NA
31830,"Kaarle Vin ""Kalle"" Ekholm",M,27,NA,NA,Finland,FIN,1912 Summer,1912,Summer,Stockholm,Gymnastics,"Gymnastics Men's Team All-Around, Free System",Silver
31843,"Elin Dorotea ""Ella"" Eklund (-Nsholm)",F,18,NA,NA,Sweden,SWE,1912 Summer,1912,Summer,Stockholm,Diving,Diving Women's Plain High,NA
31844,Ernst Rudolf Eklund,M,17,NA,NA,Sweden,SWE,1912 Summer,1912,Summer,Stockholm,Diving,Diving Men's Springboard,NA
31844,Ernst Rudolf Eklund,M,17,NA,NA,Sweden,SWE,1912 Summer,1912,Summer,Stockholm,Diving,Diving Men's Platform,NA
31852,Allan Sigfrid Ekman,M,28,NA,NA,Sweden,SWE,1920 Summer,1920,Summer,Antwerpen,Equestrianism,"Equestrianism Men's Jumping, Individual",NA
31856,Hilding Viktor Ekman,M,27,180,70,Sweden,SWE,1920 Summer,1920,Summer,Antwerpen,Athletics,"Athletics Men's Cross-Country, Individual",NA
31856,Hilding Viktor Ekman,M,27,180,70,Sweden,SWE,1920 Summer,1920,Summer,Antwerpen,Athletics,"Athletics Men's Cross-Country, Team",Bronze
31857,Johan Elof Ekman,M,57,NA,NA,Sweden,SWE,1912 Summer,1912,Summer,Stockholm,Shooting,"Shooting Men's Running Target, Single Shot",NA
31857,Johan Elof Ekman,M,57,NA,NA,Sweden,SWE,1912 Summer,1912,Summer,Stockholm,Shooting,"Shooting Men's Running Target, Double Shot",NA
31857,Johan Elof Ekman,M,57,NA,NA,Sweden,SWE,1912 Summer,1912,Summer,Stockholm,Shooting,Shooting Men's Trap,NA
31857,Johan Elof Ekman,M,57,NA,NA,Sweden,SWE,1912 Summer,1912,Summer,Stockholm,Shooting,"Shooting Men's Trap, Team",NA
31858,Karl Sanfrid Ekman,M,20,NA,NA,Sweden,SWE,1912 Summer,1912,Summer,Stockholm,Wrestling,"Wrestling Men's Middleweight B, Greco-Roman",NA
31860,Leif Ekman,M,19,NA,NA,Sweden,SWE,1912 Summer,1912,Summer,Stockholm,Athletics,Athletics Men's Standing High Jump,NA
31874,August Helge Ekroth,M,20,NA,NA,Sweden,SWE,1912 Summer,1912,Summer,Stockholm,Football,Football Men's Football,NA
31878,Gunnar Ekstrand,M,20,NA,NA,Sweden,SWE,1912 Summer,1912,Summer,Stockholm,Diving,Diving Men's Plain High,NA
31878,Gunnar Ekstrand,M,28,NA,NA,Sweden,SWE,1920 Summer,1920,Summer,Antwerpen,Diving,Diving Men's Springboard,NA
31878,Gunnar Ekstrand,M,28,NA,NA,Sweden,SWE,1920 Summer,1920,Summer,Antwerpen,Diving,Diving Men's Platform,NA
31880,"Oskar Harald Alexius ""Alex"" Ekstrm",M,28,NA,NA,Sweden,SWE,1912 Summer,1912,Summer,Stockholm,Cycling,"Cycling Men's Road Race, Individual",NA
31880,"Oskar Harald Alexius ""Alex"" Ekstrm",M,28,NA,NA,Sweden,SWE,1912 Summer,1912,Summer,Stockholm,Cycling,"Cycling Men's Road Race, Team",Gold
31882,Rudolf Edvard Ekstrm,M,25,NA,NA,Finland,FIN,1920 Summer,1920,Summer,Antwerpen,Weightlifting,Weightlifting Men's Light-Heavyweight,NA
31883,Pantelis Ektoros,M,NA,NA,NA,Greece,GRE,1906 Summer,1906,Summer,Athina,Athletics,Athletics Men's 100 metres,NA
31883,Pantelis Ektoros,M,NA,NA,NA,Greece,GRE,1906 Summer,1906,Summer,Athina,Athletics,Athletics Men's 400 metres,NA
31883,Pantelis Ektoros,M,NA,NA,NA,Greece,GRE,1906 Summer,1906,Summer,Athina,Athletics,Athletics Men's 800 metres,NA
31883,Pantelis Ektoros,M,NA,NA,NA,Greece,GRE,1906 Summer,1906,Summer,Athina,Athletics,"Athletics Men's 3,000 metres Walk",NA
31887,Harald Kurt Knut-Ekwall,M,38,NA,NA,Chile,CHI,1912 Summer,1912,Summer,Stockholm,Shooting,"Shooting Men's Free Pistol, 50 metres",NA
31887,Harald Kurt Knut-Ekwall,M,38,NA,NA,Chile,CHI,1912 Summer,1912,Summer,Stockholm,Shooting,"Shooting Men's Dueling Pistol, 30 metres",NA
31887,Harald Kurt Knut-Ekwall,M,38,NA,NA,Chile,CHI,1912 Summer,1912,Summer,Stockholm,Shooting,"Shooting Men's Military Rifle, Three Positions, 300 metres",NA
31887,Harald Kurt Knut-Ekwall,M,38,NA,NA,Chile,CHI,1912 Summer,1912,Summer,Stockholm,Shooting,"Shooting Men's Military Rifle, Any Position, 600 metres",NA
32016,Ali Fahmy El-Hassani,M,NA,NA,NA,Egypt,EGY,1920 Summer,1920,Summer,Antwerpen,Football,Football Men's Football,NA
32151,Mohamed El-Sayed,M,NA,NA,NA,Egypt,EGY,1920 Summer,1920,Summer,Antwerpen,Football,Football Men's Football,NA
32214,Heinrich Elbogen,M,39,NA,NA,Austria,AUT,1912 Summer,1912,Summer,Stockholm,Shooting,"Shooting Men's Running Target, Single Shot",NA
32214,Heinrich Elbogen,M,39,NA,NA,Austria,AUT,1912 Summer,1912,Summer,Stockholm,Shooting,"Shooting Men's Running Target, Single Shot, Team",NA
32214,Heinrich Elbogen,M,39,NA,NA,Austria,AUT,1912 Summer,1912,Summer,Stockholm,Shooting,"Shooting Men's Running Target, Double Shot",NA
32280,Franois Elichagaray,M,16,NA,NA,Socit Nautique de Bayonne,FRA,1912 Summer,1912,Summer,Stockholm,Rowing,"Rowing Men's Coxed Fours, Outriggers",NA
32280,Franois Elichagaray,M,16,NA,NA,Socit Nautique de Bayonne,FRA,1912 Summer,1912,Summer,Stockholm,Rowing,"Rowing Men's Coxed Fours, Inriggers",NA
32280,Franois Elichagaray,M,16,NA,NA,Socit Nautique de Bayonne,FRA,1912 Summer,1912,Summer,Stockholm,Rowing,Rowing Men's Coxed Eights,NA
32281,Jean Baptiste Pierre Eugne Elichagaray,M,25,NA,NA,Socit Nautique de Bayonne,FRA,1912 Summer,1912,Summer,Stockholm,Rowing,Rowing Men's Coxed Eights,NA
32318,"John Jacob ""Jack"" Eller, Jr.",M,28,175,80,United States,USA,1912 Summer,1912,Summer,Stockholm,Athletics,Athletics Men's 110 metres Hurdles,NA
32318,"John Jacob ""Jack"" Eller, Jr.",M,28,175,80,United States,USA,1912 Summer,1912,Summer,Stockholm,Athletics,Athletics Men's Pentathlon,NA
32323,William Ellicott,M,NA,NA,NA,Great Britain,GBR,1908 Summer,1908,Summer,London,Shooting,"Shooting Men's Free Pistol, 50 yards",NA
32323,William Ellicott,M,NA,NA,NA,Great Britain,GBR,1908 Summer,1908,Summer,London,Shooting,"Shooting Men's Free Pistol, 50 yards, Team",Bronze
32323,William Ellicott,M,NA,NA,NA,Great Britain,GBR,1908 Summer,1908,Summer,London,Shooting,"Shooting Men's Running Target, Single Shot",NA
32323,William Ellicott,M,NA,NA,NA,Great Britain,GBR,1908 Summer,1908,Summer,London,Shooting,"Shooting Men's Running Target, Single Shot, Team",Silver
32323,William Ellicott,M,NA,NA,NA,Great Britain,GBR,1908 Summer,1908,Summer,London,Shooting,"Shooting Men's Running Target, Double Shot",NA
32323,William Ellicott,M,NA,NA,NA,Great Britain,GBR,1920 Summer,1920,Summer,Antwerpen,Shooting,"Shooting Men's Trap, Team",NA
32326,Haakon Jarl Brand Ellingsen,M,25,NA,NA,Norway,NOR,1920 Summer,1920,Summer,Antwerpen,Rowing,Rowing Men's Coxed Eights,Bronze
32330,Launceston Elliot,M,21,188,102,Great Britain,GBR,1896 Summer,1896,Summer,Athina,Athletics,Athletics Men's 100 metres,NA
32330,Launceston Elliot,M,21,188,102,Great Britain,GBR,1896 Summer,1896,Summer,Athina,Weightlifting,"Weightlifting Men's Unlimited, One Hand",Gold
32330,Launceston Elliot,M,21,188,102,Great Britain,GBR,1896 Summer,1896,Summer,Athina,Weightlifting,"Weightlifting Men's Unlimited, Two Hands",Silver
32330,Launceston Elliot,M,21,188,102,Great Britain,GBR,1896 Summer,1896,Summer,Athina,Wrestling,"Wrestling Men's Unlimited Class, Greco-Roman",NA
32330,Launceston Elliot,M,21,188,102,Great Britain,GBR,1896 Summer,1896,Summer,Athina,Gymnastics,Gymnastics Men's Rope Climbing,NA
32330,Launceston Elliot,M,25,188,102,Great Britain,GBR,1900 Summer,1900,Summer,Paris,Athletics,Athletics Men's Discus Throw,NA
32350,Orville Elliott,M,22,NA,NA,Canada,CAN,1908 Summer,1908,Summer,London,Gymnastics,Gymnastics Men's Individual All-Around,NA
32365,Everett Ralph Ellis,M,23,180,81,United States,USA,1920 Summer,1920,Summer,Antwerpen,Athletics,Athletics Men's Decathlon,NA
32400,Thomas Francis Elmitt,M,37,NA,NA,Canada,CAN,1908 Summer,1908,Summer,London,Shooting,"Shooting Men's Free Rifle, 1,000 Yards",NA
32444,Robert Elter,M,21,NA,NA,Luxembourg,LUX,1920 Summer,1920,Summer,Antwerpen,Football,Football Men's Football,NA
32448,Alfred Louis Anselme Elure,M,26,NA,NA,France,FRA,1920 Summer,1920,Summer,Antwerpen,Rugby,Rugby Men's Rugby,Silver
32449,Xavier Marie Louis Antoine Elure,M,22,NA,NA,France,FRA,1920 Summer,1920,Summer,Antwerpen,Boxing,Boxing Men's Heavyweight,Bronze
32485,Theodoros Emeraldis,M,NA,NA,NA,Omilos Ereton Peiraios-2,GRE,1906 Summer,1906,Summer,Athina,Rowing,Rowing Men's Coxed Pairs (1 kilometres),NA
32491,Robert Simpson Emery,M,21,175,64,United States,USA,1920 Summer,1920,Summer,Antwerpen,Athletics,Athletics Men's 400 metres,NA
32512,Max Philip Emmerich,M,25,NA,NA,United States,USA,1904 Summer,1904,Summer,St. Louis,Gymnastics,Gymnastics Men's Individual All-Around,NA
32512,Max Philip Emmerich,M,25,NA,NA,United States,USA,1904 Summer,1904,Summer,St. Louis,Gymnastics,"Gymnastics Men's Individual All-Around, Field Sports",Gold
32512,Max Philip Emmerich,M,25,NA,NA,United States,USA,1904 Summer,1904,Summer,St. Louis,Gymnastics,"Gymnastics Men's Individual All-Around, Apparatus Work",NA
32512,Max Philip Emmerich,M,25,NA,NA,United States,USA,1904 Summer,1904,Summer,St. Louis,Athletics,Athletics Men's All-Around Championship,NA
32526,Eugne M. Empeyta,M,27,NA,NA,Switzerland,SUI,1920 Summer,1920,Summer,Antwerpen,Fencing,"Fencing Men's epee, Individual",NA
32526,Eugne M. Empeyta,M,27,NA,NA,Switzerland,SUI,1920 Summer,1920,Summer,Antwerpen,Fencing,"Fencing Men's epee, Team",NA
32576,Mrton Endrdi,M,NA,NA,NA,Hungary,HUN,1900 Summer,1900,Summer,Paris,Fencing,"Fencing Men's Foil, Masters, Individual",NA
32576,Mrton Endrdi,M,NA,NA,NA,Hungary,HUN,1900 Summer,1900,Summer,Paris,Fencing,"Fencing Men's epee, Masters, Individual",NA
32576,Mrton Endrdi,M,NA,NA,NA,Hungary,HUN,1900 Summer,1900,Summer,Paris,Fencing,"Fencing Men's Sabre, Masters, Individual",NA
32578,Hans O. Christian Endrerud,M,26,NA,NA,Norway,NOR,1912 Summer,1912,Summer,Stockholm,Football,Football Men's Football,NA
32584,Haakon Riofe Endreson,M,29,NA,NA,Norway,NOR,1920 Summer,1920,Summer,Antwerpen,Gymnastics,"Gymnastics Men's Team All-Around, Free System",Silver
32599,Knut Hugo Adolf Enell,M,25,NA,NA,Sweden,SWE,1912 Summer,1912,Summer,Stockholm,Fencing,"Fencing Men's epee, Individual",NA
32599,Knut Hugo Adolf Enell,M,33,NA,NA,Sweden,SWE,1920 Summer,1920,Summer,Antwerpen,Fencing,"Fencing Men's Foil, Individual",NA
32599,Knut Hugo Adolf Enell,M,33,NA,NA,Sweden,SWE,1920 Summer,1920,Summer,Antwerpen,Fencing,"Fencing Men's epee, Individual",NA
32608,Charles Eng,M,NA,NA,NA,United States,USA,1904 Summer,1904,Summer,St. Louis,Wrestling,"Wrestling Men's Lightweight, Freestyle",NA
32614,Nils Erik Engdahl,M,21,165,57,Sweden,SWE,1920 Summer,1920,Summer,Antwerpen,Athletics,Athletics Men's 400 metres,Bronze
32614,Nils Erik Engdahl,M,21,165,57,Sweden,SWE,1920 Summer,1920,Summer,Antwerpen,Athletics,Athletics Men's 800 metres,NA
32614,Nils Erik Engdahl,M,21,165,57,Sweden,SWE,1920 Summer,1920,Summer,Antwerpen,Athletics,Athletics Men's 4 x 400 metres Relay,NA
32637,"Frederick William ""Fred"" Engelhardt",M,25,NA,NA,United States,USA,1904 Summer,1904,Summer,St. Louis,Athletics,Athletics Men's Long Jump,NA
32637,"Frederick William ""Fred"" Engelhardt",M,25,NA,NA,United States,USA,1904 Summer,1904,Summer,St. Louis,Athletics,Athletics Men's Triple Jump,Silver
32643,Walter Otto Engelmann,M,23,NA,NA,Germany,GER,1912 Summer,1912,Summer,Stockholm,Gymnastics,Gymnastics Men's Team All-Around,NA
32643,Walter Otto Engelmann,M,23,NA,NA,Germany,GER,1912 Summer,1912,Summer,Stockholm,Gymnastics,"Gymnastics Men's Team All-Around, Free System",NA
32644,Alfred Bertran Engelsen,M,19,NA,NA,Norway,NOR,1912 Summer,1912,Summer,Stockholm,Diving,Diving Men's Plain High,NA
32644,Alfred Bertran Engelsen,M,19,NA,NA,Norway,NOR,1912 Summer,1912,Summer,Stockholm,Gymnastics,"Gymnastics Men's Team All-Around, Free System",Gold
32647,Oscar Aleksander Engelstad,M,29,NA,NA,Norway,NOR,1912 Summer,1912,Summer,Stockholm,Gymnastics,"Gymnastics Men's Team All-Around, Swedish System",Bronze
32653,Asmund Johansen Enger,M,24,NA,NA,Norway,NOR,1906 Summer,1906,Summer,Athina,Shooting,"Shooting Men's Military Rifle, 1873-1874 Gras Model, Kneeling Or Standing, 200 metres",NA
32653,Asmund Johansen Enger,M,24,NA,NA,Norway,NOR,1906 Summer,1906,Summer,Athina,Shooting,"Shooting Men's Military Rifle, Kneeling Or Standing, 300 metres",NA
32653,Asmund Johansen Enger,M,26,NA,NA,Norway,NOR,1908 Summer,1908,Summer,London,Shooting,"Shooting Men's Free Rifle, 1,000 Yards",NA
32670,Ren Englebert,M,NA,NA,NA,Belgium,BEL,1908 Summer,1908,Summer,London,Shooting,"Shooting Men's Free Pistol, 50 yards",NA
32670,Ren Englebert,M,NA,NA,NA,Belgium,BEL,1908 Summer,1908,Summer,London,Shooting,"Shooting Men's Free Pistol, 50 yards, Team",Silver
32678,"Joseph C. ""Joe"" English",M,25,NA,NA,Great Britain,GBR,1908 Summer,1908,Summer,London,Athletics,"Athletics Men's 3,200 metres Steeplechase",NA
32697,Georges Enguerrand,M,NA,NA,NA,France,FRA,1920 Summer,1920,Summer,Antwerpen,Cycling,"Cycling Men's Team Pursuit, 4,000 metres",NA
32697,Georges Enguerrand,M,NA,NA,NA,France,FRA,1920 Summer,1920,Summer,Antwerpen,Cycling,Cycling Men's 50 kilometres,NA
32721,Harold Bradford Enright,M,22,178,68,United States,USA,1912 Summer,1912,Summer,Stockholm,Athletics,Athletics Men's High Jump,NA
32770,Thodore Lon Epin,M,61,NA,NA,France,FRA,1920 Summer,1920,Summer,Antwerpen,Archery,"Archery Men's Target Archery, 28 metres, Team",Bronze
32770,Thodore Lon Epin,M,61,NA,NA,France,FRA,1920 Summer,1920,Summer,Antwerpen,Archery,"Archery Men's Target Archery, 33 metres, Team",Silver
32770,Thodore Lon Epin,M,61,NA,NA,France,FRA,1920 Summer,1920,Summer,Antwerpen,Archery,"Archery Men's Target Archery, 50 metres, Team",Silver
32806,Frantiek Erben,M,25,NA,NA,Bohemia,BOH,1900 Summer,1900,Summer,Paris,Gymnastics,Gymnastics Men's Individual All-Around,NA
32821,Jakob Erckrath de Bary,M,42,NA,NA,Germany,GER,1906 Summer,1906,Summer,Athina,Fencing,"Fencing Men's Foil, Individual",NA
32821,Jakob Erckrath de Bary,M,42,NA,NA,Germany,GER,1906 Summer,1906,Summer,Athina,Fencing,"Fencing Men's epee, Team",NA
32821,Jakob Erckrath de Bary,M,42,NA,NA,Germany,GER,1906 Summer,1906,Summer,Athina,Fencing,"Fencing Men's Sabre, Individual",NA
32821,Jakob Erckrath de Bary,M,42,NA,NA,Germany,GER,1906 Summer,1906,Summer,Athina,Fencing,"Fencing Men's Sabre, Individual, Three Hits",NA
32821,Jakob Erckrath de Bary,M,42,NA,NA,Germany,GER,1906 Summer,1906,Summer,Athina,Fencing,"Fencing Men's Sabre, Team",Gold
32821,Jakob Erckrath de Bary,M,44,NA,NA,Germany,GER,1908 Summer,1908,Summer,London,Fencing,"Fencing Men's epee, Individual",NA
32821,Jakob Erckrath de Bary,M,44,NA,NA,Germany,GER,1908 Summer,1908,Summer,London,Fencing,"Fencing Men's epee, Team",NA
32821,Jakob Erckrath de Bary,M,44,NA,NA,Germany,GER,1908 Summer,1908,Summer,London,Fencing,"Fencing Men's Sabre, Individual",NA
32821,Jakob Erckrath de Bary,M,44,NA,NA,Germany,GER,1908 Summer,1908,Summer,London,Fencing,"Fencing Men's Sabre, Team",NA
32821,Jakob Erckrath de Bary,M,48,NA,NA,Germany,GER,1912 Summer,1912,Summer,Stockholm,Fencing,"Fencing Men's Sabre, Team",NA
32825,Paul Erdal,M,17,NA,NA,Norway,NOR,1920 Summer,1920,Summer,Antwerpen,Boxing,Boxing Men's Featherweight,NA
32847,Georg Marenus Gottlieb Erdmann,M,33,NA,NA,Norway,NOR,1908 Summer,1908,Summer,London,Shooting,"Shooting Men's Free Rifle, Three Positions, 300 metres",NA
32847,Georg Marenus Gottlieb Erdmann,M,33,NA,NA,Norway,NOR,1908 Summer,1908,Summer,London,Shooting,"Shooting Men's Free Rifle, 1,000 Yards",NA
32850,Imre Erddy,M,23,NA,NA,Hungary,HUN,1912 Summer,1912,Summer,Stockholm,Gymnastics,Gymnastics Men's Team All-Around,Silver
32853,rpd Erds,M,NA,NA,NA,Hungary,HUN,1906 Summer,1906,Summer,Athina,Gymnastics,"Gymnastics Men's Individual All-Around, 5 Events",NA
32853,rpd Erds,M,NA,NA,NA,Hungary,HUN,1906 Summer,1906,Summer,Athina,Gymnastics,Gymnastics Men's Team All-Around,NA
32881,Leif Erichsen,M,31,NA,NA,Marmi II-1,NOR,1920 Summer,1920,Summer,Antwerpen,Sailing,Sailing Mixed 6 metres,Silver
32882,"Karl Fredrik ""Charles"" Ericksen",M,29,NA,NA,Norway,NOR,1904 Summer,1904,Summer,St. Louis,Wrestling,"Wrestling Men's Welterweight, Freestyle",Gold
32887,Egon R. Erickson,M,23,180,72,United States,USA,1912 Summer,1912,Summer,Stockholm,Athletics,Athletics Men's High Jump,NA
32894,John Filip Ericson,M,29,NA,NA,Kitty-1,SWE,1912 Summer,1912,Summer,Stockholm,Sailing,Sailing Mixed 10 metres,Gold
32896,Jean Hugo Bernard Ericson,M,26,NA,NA,Sweden,SWE,1912 Summer,1912,Summer,Stockholm,Athletics,Athletics Men's Pentathlon,NA
32902,Gideon Levi Ericsson,M,41,NA,NA,Sweden,SWE,1912 Summer,1912,Summer,Stockholm,Shooting,"Shooting Men's Free Pistol, 50 metres",NA
